league,comp,round,h_coach,h_team,h_img,h_score,a_score,a_img,a_team,a_coach,uuid,ID
Gman,Season 7 Div 2,8,Manus Atra,Da Waagh Tigerz,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,,,http://images.bb2.cyanide-studio.com/races/Picto_WoodElf.png,High Sails,Venachar,00000000,0
Gman,Season 7 Div 2,8,Crowdog09,Drop Dead Gore Juice,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,Uruk Haikus,Halub,00000000,0
Gman,Season 7 Div 2,8,Gray Fox,Zandri Cosntructs,http://images.bb2.cyanide-studio.com/races/Picto_Khemri.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Norse.png,Âlve,majorbyte,00000000,0
Gman,Season 7 Div 2,8,bobbybintang,Darkstar Second Liners,http://images.bb2.cyanide-studio.com/races/Picto_DarkElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,Infection Inc.,InfinitePink,00000000,0
Gman,Season 7 Div 2,8,Kenn,Black & Wrecker,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Skaven.png,Ravens Claws,Gaudi,00000000,0
Gman,Season 7 Div 2,8,Philbo Baggins,Philbo's Phighting Phist,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Norse.png,Nordic Nooblets,Bainsy,00000000,0
Gman,Season 7 Div 2,7,Zsinj,Seven Circles,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,Drop Dead Gore Juice,Crowdog09,00000000,0
Gman,Season 7 Div 2,7,Gray Fox,Zandri Cosntructs,http://images.bb2.cyanide-studio.com/races/Picto_Khemri.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,Da Waagh Tigerz,Manus Atra,00000000,0
Gman,Season 7 Div 2,7,bobbybintang,Darkstar Second Liners,http://images.bb2.cyanide-studio.com/races/Picto_DarkElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,Is this a furry team?,TheNickDude,00000000,0
Gman,Season 7 Div 2,7,Kenn,Black & Wrecker,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_WoodElf.png,High Sails,Venachar,00000000,0
Gman,Season 7 Div 2,7,Philbo Baggins,Philbo's Phighting Phist,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,Uruk Haikus,Halub,00000000,0
Gman,Season 7 Div 2,7,Bainsy,Nordic Nooblets,http://images.bb2.cyanide-studio.com/races/Picto_Norse.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Norse.png,Âlve,majorbyte,00000000,0
Gman,Season 7 Div 2,7,Gaudi,Ravens Claws,http://images.bb2.cyanide-studio.com/races/Picto_Skaven.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,Infection Inc.,InfinitePink,00000000,0
Gman,Season 7 Div 2,6,Kenn,Black & Wrecker,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,Seven Circles,Zsinj,00000000,0
Gman,Season 7 Div 2,6,bobbybintang,Darkstar Second Liners,http://images.bb2.cyanide-studio.com/races/Picto_DarkElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,Philbo's Phighting Phist,Philbo Baggins,00000000,0
Gman,Season 7 Div 2,6,Gray Fox,Zandri Cosntructs,http://images.bb2.cyanide-studio.com/races/Picto_Khemri.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Norse.png,Nordic Nooblets,Bainsy,00000000,0
Gman,Season 7 Div 2,6,Crowdog09,Drop Dead Gore Juice,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Skaven.png,Ravens Claws,Gaudi,00000000,0
Gman,Season 7 Div 2,6,Manus Atra,Da Waagh Tigerz,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,Infection Inc.,InfinitePink,00000000,0
Gman,Season 7 Div 2,6,TheNickDude,Is this a furry team?,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Norse.png,Âlve,majorbyte,00000000,0
Gman,Season 7 Div 2,6,Venachar,High Sails,http://images.bb2.cyanide-studio.com/races/Picto_WoodElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,Uruk Haikus,Halub,00000000,0
Gman,Season 7 Div 2,5,Zsinj,Seven Circles,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,,,http://images.bb2.cyanide-studio.com/races/Picto_DarkElf.png,Darkstar Second Liners,bobbybintang,00000000,0
Gman,Season 7 Div 2,5,Kenn,Black & Wrecker,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Khemri.png,Zandri Cosntructs,Gray Fox,00000000,0
Gman,Season 7 Div 2,5,Philbo Baggins,Philbo's Phighting Phist,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,Drop Dead Gore Juice,Crowdog09,00000000,0
Gman,Season 7 Div 2,5,Bainsy,Nordic Nooblets,http://images.bb2.cyanide-studio.com/races/Picto_Norse.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,Da Waagh Tigerz,Manus Atra,00000000,0
Gman,Season 7 Div 2,5,Gaudi,Ravens Claws,http://images.bb2.cyanide-studio.com/races/Picto_Skaven.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,Is this a furry team?,TheNickDude,00000000,0
Gman,Season 7 Div 2,5,InfinitePink,Infection Inc.,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,,,http://images.bb2.cyanide-studio.com/races/Picto_WoodElf.png,High Sails,Venachar,00000000,0
Gman,Season 7 Div 2,5,majorbyte,Âlve,http://images.bb2.cyanide-studio.com/races/Picto_Norse.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,Uruk Haikus,Halub,00000000,0
Gman,Season 7 Div 2,4,Zsinj,Seven Circles,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Norse.png,Âlve,majorbyte,00000000,0
Gman,Season 7 Div 2,4,Halub,Uruk Haikus,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,Infection Inc.,InfinitePink,00000000,0
Gman,Season 7 Div 2,4,Venachar,High Sails,http://images.bb2.cyanide-studio.com/races/Picto_WoodElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Skaven.png,Ravens Claws,Gaudi,00000000,0
Gman,Season 7 Div 2,4,TheNickDude,Is this a furry team?,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Norse.png,Nordic Nooblets,Bainsy,00000000,0
Gman,Season 7 Div 2,4,Manus Atra,Da Waagh Tigerz,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,Philbo's Phighting Phist,Philbo Baggins,00000000,0
Gman,Season 7 Div 2,4,Crowdog09,Drop Dead Gore Juice,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,,,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,Black & Wrecker,Kenn,00000000,0
Gman,Season 7 Div 2,4,Gray Fox,Zandri Cosntructs,http://images.bb2.cyanide-studio.com/races/Picto_Khemri.png,,,http://images.bb2.cyanide-studio.com/races/Picto_DarkElf.png,Darkstar Second Liners,bobbybintang,00000000,0
Gman,Season 7 Div 2,3,InfinitePink,Infection Inc.,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,Seven Circles,Zsinj,00000000,0
Gman,Season 7 Div 2,3,Gaudi,Ravens Claws,http://images.bb2.cyanide-studio.com/races/Picto_Skaven.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Norse.png,Âlve,majorbyte,00000000,0
Gman,Season 7 Div 2,3,Bainsy,Nordic Nooblets,http://images.bb2.cyanide-studio.com/races/Picto_Norse.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,Uruk Haikus,Halub,00000000,0
Gman,Season 7 Div 2,3,Philbo Baggins,Philbo's Phighting Phist,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,,,http://images.bb2.cyanide-studio.com/races/Picto_WoodElf.png,High Sails,Venachar,00000000,0
Gman,Season 7 Div 2,3,Kenn,Black & Wrecker,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,Is this a furry team?,TheNickDude,00000000,0
Gman,Season 7 Div 2,3,bobbybintang,Darkstar Second Liners,http://images.bb2.cyanide-studio.com/races/Picto_DarkElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,Da Waagh Tigerz,Manus Atra,00000000,0
Gman,Season 7 Div 2,3,Gray Fox,Zandri Cosntructs,http://images.bb2.cyanide-studio.com/races/Picto_Khemri.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,Drop Dead Gore Juice,Crowdog09,00000000,0
Gman,Season 7 Div 2,2,Kenn,Black & Wrecker,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,0,1,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,Philbo's Phighting Phist,Philbo Baggins,0039ddee,3792366
Gman,Season 7 Div 2,2,Zsinj,Seven Circles,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,1,1,http://images.bb2.cyanide-studio.com/races/Picto_WoodElf.png,High Sails,Venachar,0039afcb,3780555
Gman,Season 7 Div 2,2,bobbybintang,Darkstar Second Liners,http://images.bb2.cyanide-studio.com/races/Picto_DarkElf.png,1,1,http://images.bb2.cyanide-studio.com/races/Picto_Norse.png,Nordic Nooblets,Bainsy,0039af5c,3780444
Gman,Season 7 Div 2,2,Manus Atra,Da Waagh Tigerz,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,1,1,http://images.bb2.cyanide-studio.com/races/Picto_Norse.png,Âlve,majorbyte,00399cb9,3775673
Gman,Season 7 Div 2,2,TheNickDude,Is this a furry team?,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,Uruk Haikus,Halub,00000000,0
Gman,Season 7 Div 2,2,Crowdog09,Drop Dead Gore Juice,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,Infection Inc.,InfinitePink,00000000,0
Gman,Season 7 Div 2,2,Gray Fox,Zandri Cosntructs,http://images.bb2.cyanide-studio.com/races/Picto_Khemri.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Skaven.png,Ravens Claws,Gaudi,00000000,0
Gman,Season 7 Div 2,1,Venachar,High Sails,http://images.bb2.cyanide-studio.com/races/Picto_WoodElf.png,1,0,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,Is this a furry team?,TheNickDude,00399317,3773207
Gman,Season 7 Div 2,1,majorbyte,Âlve,http://images.bb2.cyanide-studio.com/races/Picto_Norse.png,0,1,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,Drop Dead Gore Juice,Crowdog09,00397712,3766034
Gman,Season 7 Div 2,1,Gaudi,Ravens Claws,http://images.bb2.cyanide-studio.com/races/Picto_Skaven.png,3,2,http://images.bb2.cyanide-studio.com/races/Picto_DarkElf.png,Darkstar Second Liners,bobbybintang,003974ab,3765419
Gman,Season 7 Div 2,1,InfinitePink,Infection Inc.,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,1,0,http://images.bb2.cyanide-studio.com/races/Picto_Khemri.png,Zandri Cosntructs,Gray Fox,003961f6,3760630
Gman,Season 7 Div 2,1,Halub,Uruk Haikus,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,1,1,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,Da Waagh Tigerz,Manus Atra,00394405,3752965
Gman,Season 7 Div 2,1,Zsinj,Seven Circles,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,1,0,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,Philbo's Phighting Phist,Philbo Baggins,0039163e,3741246
Gman,Season 7 Div 2,1,Bainsy,Nordic Nooblets,http://images.bb2.cyanide-studio.com/races/Picto_Norse.png,1,1,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,Black & Wrecker,Kenn,0038ea68,3730024
Gman,Season 7 Div 3,13,Urwendor,Urwendors Chance,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Halfling.png,Bargain Brunchers,Harringzord,00000000,0
Gman,Season 7 Div 3,13,Bleedinghippy,Snow White & the 6 Chorfs,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_ProElf.png,Nostalgic Memories,Lavajackal,00000000,0
Gman,Season 7 Div 3,13,Darkusel,Morkalone Gym,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Goblin.png,Les Schtroumpfs Méchants,powod,00000000,0
Gman,Season 7 Div 3,13,Eezekyle,Team Group Hug,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Underworld.png,Warpstone  Spies,,00000000,0
Gman,Season 7 Div 3,13,Ilgoth,Bayourk Bricklayers,http://images.bb2.cyanide-studio.com/races/Picto_Lizardman.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Undead.png,Bane of the Living,GeneralMarauder,00000000,0
Gman,Season 7 Div 3,13,Creatan,Mighty Reptiles,http://images.bb2.cyanide-studio.com/races/Picto_Lizardman.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Human.png,Humanly Bear,Kiaoracrow,00000000,0
Gman,Season 7 Div 3,13,Stab Allyerdice,Squatford FC,http://images.bb2.cyanide-studio.com/races/Picto_Lizardman.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Human.png,Oomies,The Richest Tea,00000000,0
Gman,Season 7 Div 3,12,Urwendor,Urwendors Chance,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Lizardman.png,Squatford FC,Stab Allyerdice,00000000,0
Gman,Season 7 Div 3,12,The Richest Tea,Oomies,http://images.bb2.cyanide-studio.com/races/Picto_Human.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Lizardman.png,Mighty Reptiles,Creatan,00000000,0
Gman,Season 7 Div 3,12,Kiaoracrow,Humanly Bear,http://images.bb2.cyanide-studio.com/races/Picto_Human.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Lizardman.png,Bayourk Bricklayers,Ilgoth,00000000,0
Gman,Season 7 Div 3,12,GeneralMarauder,Bane of the Living,http://images.bb2.cyanide-studio.com/races/Picto_Undead.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,Team Group Hug,Eezekyle,00000000,0
Gman,Season 7 Div 3,12,,Warpstone  Spies,http://images.bb2.cyanide-studio.com/races/Picto_Underworld.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,Morkalone Gym,Darkusel,00000000,0
Gman,Season 7 Div 3,12,powod,Les Schtroumpfs Méchants,http://images.bb2.cyanide-studio.com/races/Picto_Goblin.png,,,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,Snow White & the 6 Chorfs,Bleedinghippy,00000000,0
Gman,Season 7 Div 3,12,Lavajackal,Nostalgic Memories,http://images.bb2.cyanide-studio.com/races/Picto_ProElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Halfling.png,Bargain Brunchers,Harringzord,00000000,0
Gman,Season 7 Div 3,11,,Warpstone  Spies,http://images.bb2.cyanide-studio.com/races/Picto_Underworld.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,Urwendors Chance,Urwendor,00000000,0
Gman,Season 7 Div 3,11,GeneralMarauder,Bane of the Living,http://images.bb2.cyanide-studio.com/races/Picto_Undead.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Goblin.png,Les Schtroumpfs Méchants,powod,00000000,0
Gman,Season 7 Div 3,11,Kiaoracrow,Humanly Bear,http://images.bb2.cyanide-studio.com/races/Picto_Human.png,,,http://images.bb2.cyanide-studio.com/races/Picto_ProElf.png,Nostalgic Memories,Lavajackal,00000000,0
Gman,Season 7 Div 3,11,The Richest Tea,Oomies,http://images.bb2.cyanide-studio.com/races/Picto_Human.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Halfling.png,Bargain Brunchers,Harringzord,00000000,0
Gman,Season 7 Div 3,11,Stab Allyerdice,Squatford FC,http://images.bb2.cyanide-studio.com/races/Picto_Lizardman.png,,,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,Snow White & the 6 Chorfs,Bleedinghippy,00000000,0
Gman,Season 7 Div 3,11,Creatan,Mighty Reptiles,http://images.bb2.cyanide-studio.com/races/Picto_Lizardman.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,Morkalone Gym,Darkusel,00000000,0
Gman,Season 7 Div 3,11,Ilgoth,Bayourk Bricklayers,http://images.bb2.cyanide-studio.com/races/Picto_Lizardman.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,Team Group Hug,Eezekyle,00000000,0
Gman,Season 7 Div 3,10,Lavajackal,Nostalgic Memories,http://images.bb2.cyanide-studio.com/races/Picto_ProElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,Urwendors Chance,Urwendor,00000000,0
Gman,Season 7 Div 3,10,powod,Les Schtroumpfs Méchants,http://images.bb2.cyanide-studio.com/races/Picto_Goblin.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Halfling.png,Bargain Brunchers,Harringzord,00000000,0
Gman,Season 7 Div 3,10,,Warpstone  Spies,http://images.bb2.cyanide-studio.com/races/Picto_Underworld.png,,,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,Snow White & the 6 Chorfs,Bleedinghippy,00000000,0
Gman,Season 7 Div 3,10,GeneralMarauder,Bane of the Living,http://images.bb2.cyanide-studio.com/races/Picto_Undead.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,Morkalone Gym,Darkusel,00000000,0
Gman,Season 7 Div 3,10,Kiaoracrow,Humanly Bear,http://images.bb2.cyanide-studio.com/races/Picto_Human.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,Team Group Hug,Eezekyle,00000000,0
Gman,Season 7 Div 3,10,The Richest Tea,Oomies,http://images.bb2.cyanide-studio.com/races/Picto_Human.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Lizardman.png,Bayourk Bricklayers,Ilgoth,00000000,0
Gman,Season 7 Div 3,10,Stab Allyerdice,Squatford FC,http://images.bb2.cyanide-studio.com/races/Picto_Lizardman.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Lizardman.png,Mighty Reptiles,Creatan,00000000,0
Gman,Season 7 Div 3,9,Urwendor,Urwendors Chance,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,Morkalone Gym,Darkusel,00000000,0
Gman,Season 7 Div 3,9,Eezekyle,Team Group Hug,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,,,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,Snow White & the 6 Chorfs,Bleedinghippy,00000000,0
Gman,Season 7 Div 3,9,Ilgoth,Bayourk Bricklayers,http://images.bb2.cyanide-studio.com/races/Picto_Lizardman.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Halfling.png,Bargain Brunchers,Harringzord,00000000,0
Gman,Season 7 Div 3,9,Creatan,Mighty Reptiles,http://images.bb2.cyanide-studio.com/races/Picto_Lizardman.png,,,http://images.bb2.cyanide-studio.com/races/Picto_ProElf.png,Nostalgic Memories,Lavajackal,00000000,0
Gman,Season 7 Div 3,9,Stab Allyerdice,Squatford FC,http://images.bb2.cyanide-studio.com/races/Picto_Lizardman.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Goblin.png,Les Schtroumpfs Méchants,powod,00000000,0
Gman,Season 7 Div 3,9,The Richest Tea,Oomies,http://images.bb2.cyanide-studio.com/races/Picto_Human.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Underworld.png,Warpstone  Spies,,00000000,0
Gman,Season 7 Div 3,9,Kiaoracrow,Humanly Bear,http://images.bb2.cyanide-studio.com/races/Picto_Human.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Undead.png,Bane of the Living,GeneralMarauder,00000000,0
Gman,Season 7 Div 3,8,Urwendor,Urwendors Chance,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Goblin.png,Les Schtroumpfs Méchants,powod,00000000,0
Gman,Season 7 Div 3,8,Lavajackal,Nostalgic Memories,http://images.bb2.cyanide-studio.com/races/Picto_ProElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Underworld.png,Warpstone  Spies,,00000000,0
Gman,Season 7 Div 3,8,Harringzord,Bargain Brunchers,http://images.bb2.cyanide-studio.com/races/Picto_Halfling.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Undead.png,Bane of the Living,GeneralMarauder,00000000,0
Gman,Season 7 Div 3,8,Bleedinghippy,Snow White & the 6 Chorfs,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Human.png,Humanly Bear,Kiaoracrow,00000000,0
Gman,Season 7 Div 3,8,Darkusel,Morkalone Gym,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Human.png,Oomies,The Richest Tea,00000000,0
Gman,Season 7 Div 3,8,Eezekyle,Team Group Hug,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Lizardman.png,Squatford FC,Stab Allyerdice,00000000,0
Gman,Season 7 Div 3,8,Ilgoth,Bayourk Bricklayers,http://images.bb2.cyanide-studio.com/races/Picto_Lizardman.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Lizardman.png,Mighty Reptiles,Creatan,00000000,0
Gman,Season 7 Div 3,7,The Richest Tea,Oomies,http://images.bb2.cyanide-studio.com/races/Picto_Human.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,Urwendors Chance,Urwendor,00000000,0
